,year,SeaLevel,average,moon_phase_sin,moon_phase_cos,actual_year,month,month_sin,month_cos,Temperature,moon_phase
0,1992.9614,-14.72,357.21,0.066676095,-0.997774673,1992,12,-2.45E-16,1,0.22,14.4514
1,1992.9865,-19.32,357.21,0.061346453,-0.998116533,1992,12,-2.45E-16,1,0.22,14.4765
2,1993.0123,-22.12,357.21,0.055866354,-0.998438256,1993,1,0.5,0.866025404,0.34,14.5023
3,1993.0406,-23.42,357.21,0.049853307,-0.998756551,1993,1,0.5,0.866025404,0.34,14.5306
4,1993.0641,-24.72,357.3005301,0.044858757,-0.998993339,1993,1,0.5,0.866025404,0.34,14.5541
5,1993.0975,-25.02,357.4373494,0.037758222,-0.999286904,1993,2,0.866025404,0.5,0.37,14.5875
6,1993.1206,-24.52,357.5319759,0.032846235,-0.999460417,1993,2,0.866025404,0.5,0.37,14.6106
7,1993.1493,-23.82,357.6700361,0.026742372,-0.999642359,1993,2,0.866025404,0.5,0.37,14.6393
8,1993.1765,-24.02,357.8043976,0.020956602,-0.999780386,1993,3,1,6.12E-17,0.36,14.6665
9,1993.2037,-23.62,357.938759,0.01517013,-0.999884927,1993,3,1,6.12E-17,0.36,14.6937
10,1993.2308,-24.42,358.0875714,0.009404426,-0.999955777,1993,3,1,6.12E-17,0.36,14.7208
11,1993.2851,-24.72,358.3913929,-0.002149005,-0.999997691,1993,4,0.866025404,-0.5,0.27,14.7751
12,1993.3123,-22.32,358.4177711,-0.007936348,-0.999968507,1993,4,0.866025404,-0.5,0.27,14.8023
13,1993.3394,-24.12,358.4014458,-0.013702149,-0.999906121,1993,5,0.5,-0.866025404,0.28,14.8294
14,1993.3665,-26.22,358.3851205,-0.019467495,-0.99981049,1993,5,0.5,-0.866025404,0.28,14.8565
15,1993.3937,-26.12,358.1456867,-0.025253465,-0.99968108,1993,5,0.5,-0.866025404,0.28,14.8837
16,1993.4208,-25.92,357.8061205,-0.031017321,-0.999518847,1993,6,1.22E-16,-1,0.23,14.9108
17,1993.448,-24.52,357.4653012,-0.036801409,-0.999322599,1993,6,1.22E-16,-1,0.23,14.938
18,1993.4741,-22.22,357.0295,-0.042350425,-0.999102818,1993,6,1.22E-16,-1,0.23,14.9641
19,1993.5023,-22.32,356.4856429,-0.048344441,-0.998830724,1993,7,-0.5,-0.866025404,0.25,14.9923
20,1993.5294,-22.62,355.963,-0.05410301,-0.99853536,1993,7,-0.5,-0.866025404,0.25,15.0194
21,1993.5837,-22.42,355.0769157,-0.065635792,-0.997843646,1993,8,-0.866025404,-0.5,0.11,15.0737
22,1993.6117,-21.02,354.6451084,-0.071579388,-0.997434906,1993,8,-0.866025404,-0.5,0.11,15.1017
23,1993.6381,-17.22,354.4447349,-0.077181026,-0.997017096,1993,8,-0.866025404,-0.5,0.11,15.1281
24,1993.6652,-15.32,354.4545301,-0.082928659,-0.996555486,1993,8,-0.866025404,-0.5,0.11,15.1552
25,1993.6924,-16.22,354.4643614,-0.088694727,-0.996058856,1993,9,-1,-1.84E-16,0.11,15.1824
26,1993.7189,-17.02,354.6296071,-0.094309549,-0.995542922,1993,9,-1,-1.84E-16,0.11,15.2089
27,1993.7466,-13.22,355.0352143,-0.100175418,-0.994969791,1993,9,-1,-1.84E-16,0.11,15.2366
28,1993.7738,-7.32,355.4335,-0.105932021,-0.994373374,1993,10,-0.866025404,0.5,0.23,15.2638
29,1993.8009,-9.02,355.8340361,-0.111663931,-0.993746027,1993,10,-0.866025404,0.5,0.23,15.2909
30,1993.8553,-11.62,356.6533133,-0.123158654,-0.992386994,1993,11,-0.5,0.866025404,0.03,15.3453
31,1993.8824,-13.22,357.030241,-0.128878824,-0.991660349,1993,11,-0.5,0.866025404,0.03,15.3724
32,1993.9097,-13.42,357.3262651,-0.134636877,-0.990895005,1993,11,-0.5,0.866025404,0.03,15.3997
33,1993.9367,-11.12,357.6190361,-0.140327186,-0.990105187,1993,12,-2.45E-16,1,0.18,15.4267
34,1993.9638,-7.92,357.8928095,-0.146033914,-0.989279584,1993,12,-2.45E-16,1,0.18,15.4538
35,1993.9907,-12.02,358.0913571,-0.151693724,-0.988427546,1993,12,-2.45E-16,1,0.18,15.4807
36,1994.0181,-17.52,358.2935952,-0.157453625,-0.987526382,1994,1,0.5,0.866025404,0.26,15.5081
37,1994.0452,-15.72,358.4908193,-0.163145199,-0.98660207,1994,1,0.5,0.866025404,0.26,15.5352
38,1994.0723,-15.02,358.6671325,-0.168831348,-0.985644954,1994,1,0.5,0.866025404,0.26,15.5623
39,1994.0995,-19.52,358.8440964,-0.174532834,-0.984651354,1994,2,0.866025404,0.5,0.02,15.5895
40,1994.1267,-21.92,359.0171687,-0.180228474,-0.983624775,1994,2,0.866025404,0.5,0.02,15.6167
41,1994.1538,-20.52,359.1314458,-0.185897172,-0.982569204,1994,2,0.866025404,0.5,0.02,15.6438
42,1994.1809,-17.62,359.2457229,-0.191559689,-0.981480966,1994,3,1,6.12E-17,0.29,15.6709
43,1994.2353,-16.32,359.47375,-0.202907096,-0.979197993,1994,3,1,6.12E-17,0.29,15.7253
44,1994.2624,-17.32,359.5866667,-0.208549891,-0.978011729,1994,4,0.866025404,-0.5,0.41,15.7524
45,1994.2896,-17.22,359.7,-0.214206536,-0.976788391,1994,4,0.866025404,-0.5,0.41,15.7796
46,1994.3168,-18.52,359.7189639,-0.219856006,-0.975532335,1994,4,0.866025404,-0.5,0.41,15.8068
47,1994.3439,-20.22,359.728759,-0.225477383,-0.974248403,1994,5,0.5,-0.866025404,0.28,15.8339
48,1994.371,-22.42,359.7385542,-0.231091263,-0.972932078,1994,5,0.5,-0.866025404,0.28,15.861
49,1994.3982,-22.92,359.4800482,-0.236718132,-0.971578368,1994,5,0.5,-0.866025404,0.28,15.8882
50,1994.4253,-21.62,359.1763976,-0.24231643,-0.970197273,1994,6,1.22E-16,-1,0.43,15.9153
51,1994.4524,-19.22,358.872747,-0.24790667,-0.96878392,1994,6,1.22E-16,-1,0.43,15.9424
52,1994.5068,-23.52,357.9153333,-0.259103341,-0.965849605,1994,7,-0.5,-0.866025404,0.3,15.9968
53,1994.5339,-20.32,357.4185,-0.264668233,-0.964339529,1994,7,-0.5,-0.866025404,0.3,16.0239
54,1994.5611,-19.82,356.989253,-0.270244812,-0.96279164,1994,7,-0.5,-0.866025404,0.3,16.0511
55,1994.5882,-16.62,356.5909157,-0.275791886,-0.961217372,1994,8,-0.866025404,-0.5,0.21,16.0782
56,1994.6154,-15.62,356.1911084,-0.281350209,-0.959605158,1994,8,-0.866025404,-0.5,0.21,16.1054
57,1994.6425,-14.42,356.0436747,-0.286878726,-0.957966908,1994,8,-0.866025404,-0.5,0.21,16.1325
58,1994.6697,-13.02,356.0338434,-0.292418052,-0.956290585,1994,9,-1,-1.84E-16,0.31,16.1597
59,1994.6968,-10.42,356.0240482,-0.297927272,-0.954588571,1994,9,-1,-1.84E-16,0.31,16.1868
60,1994.724,-9.12,356.2561905,-0.303446861,-0.952848363,1994,9,-1,-1.84E-16,0.31,16.214
61,1994.751,-6.72,356.6547619,-0.308915813,-0.951089386,1994,10,-0.866025404,0.5,0.42,16.241
62,1994.7781,-5.82,357.0548095,-0.314394768,-0.949292331,1994,10,-0.866025404,0.5,0.42,16.2681
63,1994.8054,-4.62,357.4908675,-0.319903589,-0.947450101,1994,10,-0.866025404,0.5,0.42,16.2954
64,1994.8325,-4.02,357.9577711,-0.325361378,-0.945589749,1994,10,-0.866025404,0.5,0.42,16.3225
65,1994.8869,-8.02,358.8133012,-0.336284396,-0.941760482,1994,11,-0.5,0.866025404,0.44,16.3769
66,1994.914,-10.22,359.0940964,-0.341709105,-0.939805771,1994,11,-0.5,0.866025404,0.44,16.404
67,1994.9412,-6.22,359.3759277,-0.347142407,-0.937812428,1994,12,-2.45E-16,1,0.39,16.4312
68,1994.9684,-5.42,359.6218095,-0.352564081,-0.935787673,1994,12,-2.45E-16,1,0.39,16.4584
69,1994.9955,-7.62,359.8089286,-0.35795408,-0.933739191,1994,12,-2.45E-16,1,0.39,16.4855
70,1995.0226,-8.92,359.9960476,-0.363332177,-0.931659664,1995,1,0.5,0.866025404,0.52,16.5126
71,1995.0497,-11.02,360.1745301,-0.368698193,-0.929549161,1995,1,0.5,0.866025404,0.52,16.5397
72,1995.0769,-7.52,360.3318313,-0.374071684,-0.927399793,1995,1,0.5,0.866025404,0.52,16.5669
73,1995.104,-12.22,360.4885542,-0.379412959,-0.925227435,1995,2,0.866025404,0.5,0.79,16.594
74,1995.1312,-16.42,360.6451084,-0.384761259,-0.923016128,1995,2,0.866025404,0.5,0.79,16.6212
75,1995.1583,-13.02,360.7985663,-0.39007708,-0.920782206,1995,2,0.866025404,0.5,0.79,16.6483
76,1995.2126,-10.52,361.1057381,-0.400689132,-0.916214069,1995,3,1,6.12E-17,0.47,16.7026
77,1995.2398,-16.02,361.2579286,-0.405984911,-0.91387978,1995,3,1,6.12E-17,0.47,16.7298
78,1995.2669,-13.92,361.4095595,-0.411247698,-0.911523631,1995,4,0.866025404,-0.5,0.46,16.7569
79,1995.2941,-13.22,361.5479759,-0.416516156,-0.909128314,1995,4,0.866025404,-0.5,0.46,16.7841
80,1995.3212,-13.92,361.5218554,-0.42175137,-0.906711521,1995,4,0.866025404,-0.5,0.46,16.8112
81,1995.3755,-15.62,361.4648193,-0.432198745,-0.901778379,1995,5,0.5,-0.866025404,0.27,16.8655
82,1995.4028,-15.42,361.1819518,-0.437429585,-0.899252666,1995,5,0.5,-0.866025404,0.27,16.8928
83,1995.4299,-13.52,360.9011566,-0.442607508,-0.896715448,1995,6,1.22E-16,-1,0.43,16.9199
84,1995.457,-14.92,360.6203614,-0.447770714,-0.894148415,1995,6,1.22E-16,-1,0.43,16.947
85,1995.484,-17.12,360.1085714,-0.452900063,-0.891561289,1995,6,1.22E-16,-1,0.43,16.974
86,1995.5384,-18.12,359.0594286,-0.463189181,-0.886259433,1995,7,-0.5,-0.866025404,0.45,17.0284
87,1995.5655,-15.42,358.633253,-0.468291755,-0.883573898,1995,7,-0.5,-0.866025404,0.45,17.0555
88,1995.5927,-14.52,358.2203373,-0.473397501,-0.880848912,1995,8,-0.866025404,-0.5,0.45,17.0827
89,1995.6199,-10.92,357.8074217,-0.478487391,-0.878094424,1995,8,-0.866025404,-0.5,0.45,17.1099
90,1995.647,-9.92,357.8148193,-0.48354263,-0.875320813,1995,8,-0.866025404,-0.5,0.45,17.137
91,1995.674,-8.22,357.9189157,-0.488563227,-0.872528494,1995,9,-1,-1.84E-16,0.33,17.164
92,1995.7013,-3.02,358.0241687,-0.493623214,-0.869675872,1995,9,-1,-1.84E-16,0.33,17.1913
93,1995.7285,3.78,358.3843452,-0.498648102,-0.866804517,1995,9,-1,-1.84E-16,0.33,17.2185
94,1995.7556,-0.52,358.8263333,-0.503637907,-0.863914844,1995,10,-0.866025404,0.5,0.47,17.2456
95,1995.7827,-1.62,359.2683214,-0.508610967,-0.860996448,1995,10,-0.866025404,0.5,0.47,17.2727
96,1995.8371,0.38,360.1535542,-0.518542577,-0.855051809,1995,11,-0.5,0.866025404,0.44,17.3271
97,1995.8643,-1.32,360.5959639,-0.523482413,-0.85203648,1995,11,-0.5,0.866025404,0.44,17.3543
98,1995.89,2.18,360.9290361,-0.528133725,-0.849161215,1995,11,-0.5,0.866025404,0.44,17.38
99,1995.9456,-1.92,361.5185301,-0.538142261,-0.842854025,1995,12,-2.45E-16,1,0.26,17.4356
100,1995.9727,-0.02,361.73575,-0.542993308,-0.839737023,1995,12,-2.45E-16,1,0.26,17.4627
101,1996.0001,-3.32,361.8955833,-0.547879701,-0.836557131,1996,1,0.5,0.866025404,0.24,17.4901
102,1996.0269,-6.92,362.0519167,-0.55264108,-0.833419364,1996,1,0.5,0.866025404,0.24,17.5169
103,1996.0536,-10.42,362.1903133,-0.557366824,-0.830266357,1996,1,0.5,0.866025404,0.24,17.5436
104,1996.0814,-10.82,362.3108916,-0.562268143,-0.826954978,1996,1,0.5,0.866025404,0.24,17.5714
105,1996.1084,-8.82,362.428,-0.567009587,-0.823711192,1996,2,0.866025404,0.5,0.46,17.5984
106,1996.1632,-8.42,362.6472771,-0.576575264,-0.817044041,1996,2,0.866025404,0.5,0.46,17.6532
107,1996.1899,-12.32,362.7502169,-0.581207593,-0.813755328,1996,3,1,6.12E-17,0.32,17.6799
108,1996.216,-11.32,362.8504762,-0.585717695,-0.810515133,1996,3,1,6.12E-17,0.32,17.706
109,1996.2443,-11.02,362.9582857,-0.590587544,-0.806973577,1996,3,1,6.12E-17,0.32,17.7343
110,1996.2714,-12.82,363.0615238,-0.595230828,-0.803554766,1996,4,0.866025404,-0.5,0.33,17.7614
